,nombres,edades,generos,ciudades,hijos,mascotas,vehiculos,salario
7804,persona_7804,25,M,Zipaquirá,3,0,2,4386
7805,persona_7805,69,F,Bogotá,0,4,2,2837
7806,persona_7806,62,F,Chía,3,2,2,1927
7807,persona_7807,27,F,Cajicá,3,7,0,5807
7808,persona_7808,33,M,Cota,1,2,0,1222
7809,persona_7809,54,M,Bogotá,1,0,2,4303
7810,persona_7810,62,F,Cajicá,0,0,2,1028
7811,persona_7811,41,M,Zipaquirá,3,1,0,6312
7812,persona_7812,29,M,Cajicá,2,8,0,2118
7813,persona_7813,64,M,Cota,3,1,1,1682
7814,persona_7814,46,M,Cota,2,4,1,2683
7815,persona_7815,43,F,Chía,1,2,1,3194
7816,persona_7816,67,M,Chía,0,1,2,4058
7817,persona_7817,42,M,Zipaquirá,0,1,1,1659
7818,persona_7818,54,F,Cajicá,1,0,2,4288
7819,persona_7819,45,F,Cajicá,2,3,1,6537
7820,persona_7820,67,F,Zipaquirá,1,3,1,5201
7821,persona_7821,44,F,Chía,2,4,1,2621
7822,persona_7822,25,M,Cota,1,10,1,6523
7823,persona_7823,37,F,Chía,1,8,1,6056
7824,persona_7824,36,F,Zipaquirá,3,5,0,4271
7825,persona_7825,41,F,Chía,2,10,2,2120
7826,persona_7826,42,F,Bogotá,1,0,0,2324
7827,persona_7827,49,M,Zipaquirá,0,3,1,2056
7828,persona_7828,21,M,Zipaquirá,0,1,1,1211
7829,persona_7829,44,F,Zipaquirá,2,3,1,3741
7830,persona_7830,42,M,Bogotá,1,2,0,3314
7831,persona_7831,50,F,Chía,1,3,2,6178
7832,persona_7832,63,F,Chía,0,4,0,4694
7833,persona_7833,57,M,Bogotá,1,8,0,927
7834,persona_7834,47,M,Chía,2,5,1,4051
7835,persona_7835,53,M,Cota,0,3,1,4396
7836,persona_7836,47,F,Cajicá,0,5,1,3857
7837,persona_7837,29,M,Cota,1,8,0,2011
7838,persona_7838,34,M,Cajicá,2,0,2,2593
7839,persona_7839,42,M,Bogotá,0,7,0,2900
7840,persona_7840,27,F,Chía,3,10,2,5485
7841,persona_7841,69,F,Cajicá,3,6,1,3613
7842,persona_7842,38,F,Zipaquirá,1,8,2,1813
7843,persona_7843,41,M,Cota,2,9,0,1529
7844,persona_7844,37,F,Cota,0,3,0,2990
7845,persona_7845,58,F,Bogotá,3,2,0,6124
7846,persona_7846,58,M,Chía,0,6,2,2547
7847,persona_7847,60,M,Bogotá,3,10,0,4729
7848,persona_7848,25,M,Zipaquirá,0,5,1,4583
7849,persona_7849,45,F,Bogotá,3,2,0,5563
7850,persona_7850,40,F,Zipaquirá,2,3,0,1543
7851,persona_7851,36,M,Bogotá,2,9,0,5354
7852,persona_7852,24,M,Cota,1,3,1,6453
7853,persona_7853,50,M,Cajicá,0,10,2,4452
7854,persona_7854,41,F,Cajicá,2,1,2,5436
7855,persona_7855,46,F,Bogotá,3,10,2,5449
7856,persona_7856,45,F,Chía,1,3,0,5611
7857,persona_7857,53,F,Cota,2,2,0,923
7858,persona_7858,27,M,Cota,2,0,2,6717
7859,persona_7859,40,F,Cajicá,0,3,2,6697
7860,persona_7860,51,F,Bogotá,3,3,1,4464
7861,persona_7861,36,M,Bogotá,2,0,0,5519
7862,persona_7862,65,M,Bogotá,1,8,0,1267
7863,persona_7863,21,M,Bogotá,0,9,1,3960
7864,persona_7864,52,F,Bogotá,3,1,1,3047
7865,persona_7865,67,M,Zipaquirá,1,4,1,4069
7866,persona_7866,58,F,Bogotá,3,5,2,6167
7867,persona_7867,26,M,Chía,2,3,2,6508
7868,persona_7868,65,M,Cota,0,8,0,5818
7869,persona_7869,47,F,Chía,3,9,1,3536
7870,persona_7870,52,F,Chía,2,4,2,5376
7871,persona_7871,63,M,Cajicá,2,5,0,2336
7872,persona_7872,30,F,Zipaquirá,0,2,2,1368
7873,persona_7873,65,F,Bogotá,1,5,1,5574
7874,persona_7874,26,M,Cota,3,7,2,6384
7875,persona_7875,20,F,Chía,0,5,2,4159
7876,persona_7876,40,M,Zipaquirá,1,5,0,3906
7877,persona_7877,48,M,Chía,2,9,1,5631
7878,persona_7878,51,M,Chía,0,7,1,4112
7879,persona_7879,27,F,Chía,2,8,2,4760
7880,persona_7880,49,M,Bogotá,2,7,0,5781
7881,persona_7881,42,M,Zipaquirá,2,2,2,4148
7882,persona_7882,66,M,Cota,0,8,0,6044
7883,persona_7883,49,F,Cota,3,4,0,2307
7884,persona_7884,62,M,Bogotá,0,5,1,4615
7885,persona_7885,46,F,Bogotá,1,5,2,3694
7886,persona_7886,52,M,Chía,2,2,2,4096
7887,persona_7887,45,F,Chía,2,5,2,5142
7888,persona_7888,23,M,Bogotá,3,0,0,6309
7889,persona_7889,23,F,Cota,0,3,2,1342
7890,persona_7890,35,F,Cota,1,6,1,6219
7891,persona_7891,34,M,Bogotá,1,8,1,6229
7892,persona_7892,61,M,Chía,0,6,0,2380
7893,persona_7893,69,F,Cajicá,3,9,1,3636
7894,persona_7894,64,M,Zipaquirá,3,4,1,4764
7895,persona_7895,33,M,Zipaquirá,2,10,2,4900
7896,persona_7896,28,F,Bogotá,3,4,1,5694
7897,persona_7897,42,M,Bogotá,3,2,0,2092
7898,persona_7898,62,M,Cota,3,7,0,1061
7899,persona_7899,45,F,Bogotá,1,9,0,1809
7900,persona_7900,21,F,Bogotá,0,1,0,1355
7901,persona_7901,31,F,Cota,0,10,0,3910
7902,persona_7902,27,F,Cajicá,2,10,1,2392
7903,persona_7903,69,F,Chía,0,6,0,3265
7904,persona_7904,59,F,Cajicá,3,4,0,2780
7905,persona_7905,50,F,Cota,0,4,2,4362
7906,persona_7906,36,M,Chía,3,2,0,2035
7907,persona_7907,48,F,Bogotá,2,5,1,4181
7908,persona_7908,25,M,Cota,3,3,2,2873
7909,persona_7909,58,M,Cota,2,3,1,5401
7910,persona_7910,55,M,Zipaquirá,2,6,1,4822
7911,persona_7911,49,M,Zipaquirá,0,8,2,4069
7912,persona_7912,39,M,Chía,0,4,2,1086
7913,persona_7913,36,M,Zipaquirá,2,7,1,4333
7914,persona_7914,59,M,Cota,1,1,0,6780
7915,persona_7915,31,M,Zipaquirá,2,3,0,4500
7916,persona_7916,28,F,Cota,1,2,1,2971
7917,persona_7917,45,M,Chía,1,6,2,3409
7918,persona_7918,31,F,Bogotá,0,2,1,4177
7919,persona_7919,58,M,Cota,2,9,2,4729
7920,persona_7920,51,M,Cajicá,2,7,0,3436
7921,persona_7921,47,F,Cota,2,1,0,5008
7922,persona_7922,41,F,Zipaquirá,1,7,1,3188
7923,persona_7923,22,F,Cota,2,9,0,5289
7924,persona_7924,67,F,Cota,3,10,2,2065
7925,persona_7925,27,F,Zipaquirá,1,2,2,2642
7926,persona_7926,70,F,Zipaquirá,2,4,0,4286
7927,persona_7927,33,M,Cajicá,0,10,1,6964
7928,persona_7928,70,M,Cajicá,2,10,2,1373
7929,persona_7929,59,F,Cota,3,8,1,1291
7930,persona_7930,32,M,Cota,2,2,1,960
7931,persona_7931,32,M,Cajicá,2,6,1,2996
7932,persona_7932,47,M,Bogotá,0,2,1,1273
7933,persona_7933,51,M,Cota,3,9,1,6198
7934,persona_7934,32,M,Chía,2,2,1,5214
7935,persona_7935,57,M,Cajicá,0,9,0,3199
7936,persona_7936,65,F,Bogotá,2,6,1,5450
7937,persona_7937,59,M,Cajicá,2,3,1,6787
7938,persona_7938,54,F,Cajicá,0,8,1,2241
7939,persona_7939,45,M,Cajicá,3,8,1,3870
7940,persona_7940,22,M,Chía,0,1,0,1408
7941,persona_7941,30,F,Chía,0,0,2,4455
7942,persona_7942,53,M,Bogotá,1,0,2,2505
7943,persona_7943,29,M,Bogotá,0,2,2,2899
7944,persona_7944,36,F,Cota,1,3,2,1334
7945,persona_7945,20,F,Cajicá,2,5,2,5290
7946,persona_7946,53,M,Chía,0,3,2,3751
7947,persona_7947,38,M,Cota,0,5,0,5245
7948,persona_7948,33,M,Zipaquirá,1,10,0,5620
7949,persona_7949,22,F,Bogotá,0,7,1,949
7950,persona_7950,56,F,Cota,2,8,0,1822
7951,persona_7951,36,F,Cajicá,0,7,2,5139
7952,persona_7952,70,F,Zipaquirá,2,0,1,1522
7953,persona_7953,22,M,Cajicá,1,10,0,3909
7954,persona_7954,27,M,Zipaquirá,1,4,0,2844
7955,persona_7955,22,F,Zipaquirá,2,6,0,1849
7956,persona_7956,67,F,Cota,3,2,0,5089
7957,persona_7957,28,M,Chía,3,9,2,1656
7958,persona_7958,20,F,Bogotá,2,9,0,6108
7959,persona_7959,25,F,Chía,3,4,1,1804
7960,persona_7960,49,M,Cajicá,0,3,0,958
7961,persona_7961,42,M,Chía,3,3,0,2813
7962,persona_7962,28,F,Cota,2,0,2,5949
7963,persona_7963,28,F,Cajicá,0,5,0,6623
7964,persona_7964,37,M,Chía,2,6,2,6454
7965,persona_7965,26,F,Chía,2,8,0,1887
7966,persona_7966,55,M,Chía,3,6,0,1619
7967,persona_7967,28,F,Zipaquirá,1,5,2,1592
7968,persona_7968,30,M,Cajicá,3,8,1,5453
7969,persona_7969,47,F,Chía,2,8,0,1536
7970,persona_7970,48,F,Chía,0,10,1,1848
7971,persona_7971,49,F,Cota,1,1,0,1499
7972,persona_7972,30,F,Chía,0,1,2,5270
7973,persona_7973,22,F,Chía,0,6,2,1737
7974,persona_7974,24,M,Bogotá,1,9,0,3670
7975,persona_7975,51,F,Cajicá,3,6,2,1347
7976,persona_7976,53,F,Chía,1,1,1,3656
7977,persona_7977,39,F,Chía,2,3,1,1867
7978,persona_7978,25,F,Cajicá,0,2,2,3313
7979,persona_7979,20,F,Cajicá,3,9,2,5433
7980,persona_7980,30,M,Bogotá,3,5,0,4515
7981,persona_7981,55,F,Bogotá,1,2,2,1363
7982,persona_7982,37,M,Bogotá,2,8,2,3567
7983,persona_7983,28,F,Chía,3,6,0,4265
7984,persona_7984,29,M,Zipaquirá,2,0,2,5259
7985,persona_7985,31,M,Zipaquirá,3,6,1,4250
7986,persona_7986,53,F,Cota,1,8,1,2127
7987,persona_7987,39,M,Zipaquirá,1,3,1,2538
7988,persona_7988,53,F,Zipaquirá,3,0,2,3231
7989,persona_7989,44,F,Cajicá,2,3,2,5295
7990,persona_7990,39,M,Cajicá,2,2,1,4653
7991,persona_7991,67,M,Chía,1,4,1,4384
7992,persona_7992,48,M,Chía,0,7,0,6964
7993,persona_7993,43,F,Bogotá,2,3,2,4167
7994,persona_7994,48,F,Chía,0,0,0,4714
7995,persona_7995,39,F,Chía,2,1,2,5186
7996,persona_7996,67,M,Zipaquirá,1,10,1,4961
7997,persona_7997,69,M,Cota,0,0,0,5920
7998,persona_7998,50,F,Bogotá,3,3,0,6778
7999,persona_7999,23,M,Cajicá,2,8,1,5789
8000,persona_8000,34,F,Bogotá,0,6,2,4028
8001,persona_8001,35,M,Bogotá,2,5,0,5040
8002,persona_8002,45,F,Cota,1,3,0,6941
8003,persona_8003,50,M,Cota,0,2,1,3653
8004,persona_8004,67,F,Cota,0,1,1,5213
8005,persona_8005,25,M,Chía,0,0,1,3292
8006,persona_8006,28,M,Cota,1,1,0,6559
8007,persona_8007,40,F,Zipaquirá,0,1,2,5024
8008,persona_8008,42,M,Cota,0,5,1,4334
8009,persona_8009,40,M,Bogotá,0,1,0,6605
8010,persona_8010,60,M,Cota,1,6,2,3796
8011,persona_8011,21,F,Bogotá,1,5,2,2759
8012,persona_8012,55,F,Zipaquirá,3,8,0,4116
8013,persona_8013,64,F,Bogotá,2,9,1,2317
8014,persona_8014,29,F,Bogotá,0,9,1,5469
8015,persona_8015,33,F,Cajicá,3,10,0,3442
8016,persona_8016,60,F,Chía,3,5,0,4795
8017,persona_8017,50,F,Chía,3,9,0,2845
8018,persona_8018,43,F,Chía,1,7,0,6221
8019,persona_8019,26,F,Cajicá,3,1,1,3115
8020,persona_8020,48,F,Cota,0,2,1,4007
8021,persona_8021,34,M,Cota,2,4,1,4404
8022,persona_8022,24,F,Bogotá,0,0,1,5834
8023,persona_8023,51,M,Chía,3,3,1,2802
8024,persona_8024,68,M,Bogotá,0,3,2,3008
8025,persona_8025,64,M,Zipaquirá,3,3,2,3707
8026,persona_8026,44,M,Bogotá,3,5,2,6983
8027,persona_8027,58,M,Cota,0,4,1,4935
8028,persona_8028,25,M,Zipaquirá,1,5,1,5170
8029,persona_8029,31,F,Zipaquirá,0,5,2,5944
8030,persona_8030,25,F,Chía,0,2,1,3111
8031,persona_8031,70,M,Chía,3,5,1,3419
8032,persona_8032,69,M,Bogotá,1,3,0,2133
8033,persona_8033,20,F,Cota,0,8,0,3694
8034,persona_8034,35,F,Cajicá,2,3,2,6304
8035,persona_8035,45,M,Cota,2,7,1,2216
8036,persona_8036,30,F,Cajicá,2,2,0,6134
8037,persona_8037,53,F,Zipaquirá,2,4,2,3749
8038,persona_8038,41,F,Zipaquirá,2,4,0,6525
8039,persona_8039,30,F,Chía,3,6,1,2487
8040,persona_8040,38,M,Cajicá,3,1,0,5643
8041,persona_8041,55,M,Bogotá,1,7,2,3993
8042,persona_8042,59,M,Cajicá,3,8,2,6528
8043,persona_8043,29,F,Zipaquirá,3,2,1,5441
8044,persona_8044,59,F,Bogotá,0,1,2,6306
8045,persona_8045,31,M,Cota,3,6,0,6606
8046,persona_8046,62,F,Cota,1,9,1,3868
8047,persona_8047,38,F,Cajicá,2,8,0,1108
8048,persona_8048,20,M,Zipaquirá,2,7,1,2138
8049,persona_8049,26,F,Zipaquirá,2,5,2,1361
8050,persona_8050,65,F,Bogotá,2,0,1,6437
8051,persona_8051,36,M,Zipaquirá,0,5,2,6912
8052,persona_8052,24,F,Zipaquirá,0,4,2,5315
8053,persona_8053,70,F,Zipaquirá,1,10,1,989
8054,persona_8054,37,M,Cajicá,0,2,1,4012
8055,persona_8055,67,M,Cota,3,1,0,2315
8056,persona_8056,57,F,Cajicá,3,0,0,6003
8057,persona_8057,63,M,Zipaquirá,2,5,2,5790
8058,persona_8058,57,F,Cota,3,0,1,1498
8059,persona_8059,67,M,Chía,0,3,0,2519
8060,persona_8060,54,F,Chía,0,9,1,1358
8061,persona_8061,48,M,Chía,2,8,2,1710
8062,persona_8062,49,F,Cajicá,3,0,0,4100
8063,persona_8063,45,F,Bogotá,0,7,1,971
8064,persona_8064,51,M,Cota,1,6,1,6651
8065,persona_8065,26,F,Cota,2,10,0,4144
8066,persona_8066,55,M,Cota,3,4,2,5847
8067,persona_8067,43,M,Chía,0,5,1,3482
8068,persona_8068,43,F,Zipaquirá,2,7,1,3417
8069,persona_8069,70,M,Cota,0,9,2,4821
8070,persona_8070,26,F,Bogotá,3,3,2,6060
8071,persona_8071,47,M,Zipaquirá,0,3,0,1777
8072,persona_8072,26,F,Cajicá,1,8,1,5300
8073,persona_8073,66,F,Bogotá,2,1,1,4878
8074,persona_8074,58,M,Cota,1,5,1,1097
8075,persona_8075,30,M,Zipaquirá,3,0,2,5651
8076,persona_8076,62,F,Bogotá,2,5,1,3820
8077,persona_8077,33,M,Cota,2,5,1,3017
8078,persona_8078,36,M,Bogotá,1,4,0,6682
8079,persona_8079,60,F,Bogotá,3,1,1,1566
8080,persona_8080,50,M,Chía,1,0,1,5445
8081,persona_8081,31,M,Cajicá,1,5,2,6069
8082,persona_8082,60,F,Cota,0,9,1,6810
8083,persona_8083,45,M,Zipaquirá,3,5,1,2504
8084,persona_8084,49,F,Cota,2,5,2,6557
8085,persona_8085,36,F,Chía,3,4,2,1126
8086,persona_8086,56,F,Chía,1,7,0,5303
8087,persona_8087,29,M,Bogotá,0,2,2,1633
8088,persona_8088,51,F,Chía,3,3,2,3580
8089,persona_8089,51,F,Cota,0,1,0,5388
8090,persona_8090,58,M,Bogotá,1,2,0,3090
8091,persona_8091,31,F,Bogotá,0,7,1,4852
8092,persona_8092,28,M,Cota,2,6,0,4296
8093,persona_8093,33,F,Bogotá,0,3,2,4222
8094,persona_8094,62,M,Bogotá,2,6,2,1132
8095,persona_8095,55,M,Cajicá,1,5,2,6457
8096,persona_8096,65,F,Bogotá,1,3,1,2751
8097,persona_8097,21,F,Zipaquirá,3,0,1,4330
8098,persona_8098,35,F,Bogotá,0,7,2,5224
8099,persona_8099,49,M,Bogotá,2,2,0,6808
8100,persona_8100,41,M,Zipaquirá,3,6,1,6716
8101,persona_8101,57,F,Zipaquirá,0,9,0,5557
8102,persona_8102,52,M,Bogotá,1,3,1,4952
8103,persona_8103,21,M,Zipaquirá,2,7,0,3524
8104,persona_8104,30,F,Cajicá,0,5,2,4207
8105,persona_8105,36,M,Cota,0,7,2,2322
8106,persona_8106,23,F,Zipaquirá,0,3,0,4189
8107,persona_8107,27,M,Zipaquirá,1,9,1,6790
8108,persona_8108,56,F,Chía,2,1,1,1520
8109,persona_8109,30,F,Cajicá,3,2,1,5369
8110,persona_8110,47,F,Cajicá,0,4,1,978
8111,persona_8111,65,M,Bogotá,1,2,0,5850
8112,persona_8112,68,M,Cota,0,6,2,1707
8113,persona_8113,51,M,Cajicá,1,2,1,5675
8114,persona_8114,61,F,Chía,3,4,0,3866
8115,persona_8115,22,F,Zipaquirá,3,6,2,1001
8116,persona_8116,31,F,Chía,2,5,1,5228
8117,persona_8117,44,M,Cota,1,1,0,4701
8118,persona_8118,55,M,Bogotá,2,4,0,1098
8119,persona_8119,42,F,Zipaquirá,3,7,1,1500
8120,persona_8120,46,F,Cota,0,3,2,1594
8121,persona_8121,42,M,Bogotá,3,10,1,5762
8122,persona_8122,37,M,Cota,2,9,0,3340
8123,persona_8123,58,F,Chía,0,5,2,3498
8124,persona_8124,56,F,Bogotá,0,9,2,4057
8125,persona_8125,21,F,Cajicá,0,7,0,987
8126,persona_8126,45,F,Bogotá,3,5,1,5578
8127,persona_8127,43,F,Chía,0,10,0,4827
8128,persona_8128,56,F,Chía,1,8,0,2354
8129,persona_8129,67,F,Chía,3,10,2,2646
8130,persona_8130,43,M,Cota,3,4,1,6719
8131,persona_8131,35,M,Zipaquirá,2,1,0,4579
8132,persona_8132,35,F,Cajicá,0,8,0,2982
8133,persona_8133,29,F,Chía,1,8,1,6182
8134,persona_8134,22,F,Cajicá,3,10,2,1597
8135,persona_8135,26,F,Cajicá,0,7,1,3802
8136,persona_8136,36,M,Zipaquirá,1,7,2,5199
8137,persona_8137,59,M,Bogotá,0,2,0,6863
8138,persona_8138,32,F,Zipaquirá,0,7,1,5757
8139,persona_8139,36,M,Bogotá,2,4,1,6381
8140,persona_8140,55,F,Cajicá,2,5,2,1945
8141,persona_8141,51,F,Cajicá,3,4,1,4276
8142,persona_8142,32,F,Zipaquirá,3,2,1,3614
8143,persona_8143,49,M,Cajicá,3,7,2,1479
8144,persona_8144,70,F,Zipaquirá,3,9,0,4350
8145,persona_8145,65,F,Chía,3,9,2,1560
8146,persona_8146,43,F,Chía,0,2,1,6715
8147,persona_8147,44,F,Bogotá,0,3,1,5291
8148,persona_8148,25,F,Cota,2,5,1,5502
8149,persona_8149,62,F,Bogotá,0,0,1,6322
8150,persona_8150,32,F,Bogotá,1,2,1,3219
8151,persona_8151,31,F,Chía,0,6,2,1974
8152,persona_8152,27,F,Cajicá,0,8,2,5687
8153,persona_8153,40,F,Cajicá,3,1,1,6327
8154,persona_8154,29,M,Bogotá,0,8,1,4148
8155,persona_8155,60,M,Bogotá,1,3,1,4185
8156,persona_8156,46,F,Cota,0,7,2,1340
8157,persona_8157,60,M,Zipaquirá,3,8,1,1651
8158,persona_8158,70,M,Cota,0,6,1,1800
8159,persona_8159,35,F,Chía,0,4,2,1257
8160,persona_8160,24,F,Chía,0,9,1,3059
8161,persona_8161,36,F,Bogotá,1,8,2,4403
8162,persona_8162,53,F,Chía,0,2,2,6078
8163,persona_8163,54,F,Bogotá,0,2,1,6265
8164,persona_8164,35,M,Chía,0,10,1,3153
8165,persona_8165,57,F,Zipaquirá,1,10,2,4799
8166,persona_8166,29,M,Cajicá,2,4,0,4845
8167,persona_8167,37,F,Cajicá,0,5,2,6641
8168,persona_8168,21,F,Chía,0,2,1,2279
8169,persona_8169,47,F,Bogotá,3,2,1,5652
8170,persona_8170,56,M,Cajicá,0,2,1,4513
8171,persona_8171,40,F,Zipaquirá,1,2,0,4955
8172,persona_8172,27,M,Bogotá,2,3,1,3750
8173,persona_8173,50,M,Chía,2,9,0,3922
8174,persona_8174,46,M,Zipaquirá,2,0,1,2583
8175,persona_8175,22,M,Cajicá,2,1,2,5555
8176,persona_8176,29,M,Zipaquirá,3,5,0,6616
8177,persona_8177,21,M,Cajicá,2,3,2,1536
8178,persona_8178,47,M,Cota,1,8,1,3983
8179,persona_8179,36,M,Bogotá,2,10,2,2820
8180,persona_8180,63,F,Cota,1,10,0,976
8181,persona_8181,65,F,Cota,1,3,0,6391
8182,persona_8182,40,F,Chía,2,0,0,2619
8183,persona_8183,53,F,Zipaquirá,2,7,0,6903
8184,persona_8184,23,F,Chía,3,3,2,3172
8185,persona_8185,40,M,Cota,3,10,1,6272
8186,persona_8186,20,F,Zipaquirá,2,9,0,3658
8187,persona_8187,31,M,Zipaquirá,0,4,2,6038
8188,persona_8188,41,F,Zipaquirá,2,0,0,6480
8189,persona_8189,32,M,Bogotá,0,0,0,2639
8190,persona_8190,47,M,Bogotá,2,2,0,1749
8191,persona_8191,68,F,Chía,3,9,2,4147
8192,persona_8192,41,M,Zipaquirá,3,9,1,2207
8193,persona_8193,30,M,Bogotá,2,1,1,2979
8194,persona_8194,40,M,Cajicá,0,1,0,3458
8195,persona_8195,61,F,Zipaquirá,2,8,1,912
8196,persona_8196,41,M,Chía,3,3,2,1773
8197,persona_8197,67,M,Cajicá,1,4,1,2739
8198,persona_8198,48,M,Chía,3,9,0,5028
8199,persona_8199,57,F,Zipaquirá,0,10,2,3967
8200,persona_8200,70,F,Zipaquirá,2,1,0,3362
8201,persona_8201,65,M,Chía,1,6,0,974
8202,persona_8202,30,M,Cota,0,1,1,6503
8203,persona_8203,43,F,Cajicá,1,3,1,1447
8204,persona_8204,66,M,Cota,0,5,1,2589
8205,persona_8205,43,M,Zipaquirá,2,1,1,2178
8206,persona_8206,26,M,Zipaquirá,2,10,0,6602
8207,persona_8207,52,F,Chía,3,7,1,5530
8208,persona_8208,50,F,Zipaquirá,0,5,0,5994
8209,persona_8209,46,F,Chía,1,8,0,5105
8210,persona_8210,49,F,Cajicá,2,4,2,3768
8211,persona_8211,30,F,Bogotá,0,0,0,4349
8212,persona_8212,21,F,Bogotá,0,0,1,6296
8213,persona_8213,70,F,Cota,1,2,0,4442
8214,persona_8214,58,M,Chía,1,7,2,3689
8215,persona_8215,32,M,Chía,3,8,0,2341
8216,persona_8216,47,F,Cota,1,2,1,908
8217,persona_8217,51,M,Cajicá,0,1,2,4631
8218,persona_8218,62,F,Chía,2,5,1,5592
8219,persona_8219,29,M,Cota,0,8,1,6876
8220,persona_8220,63,F,Cajicá,2,0,1,3793
8221,persona_8221,55,F,Chía,0,1,2,5580
8222,persona_8222,28,M,Cota,2,0,0,2721
8223,persona_8223,39,F,Chía,1,6,2,5364
8224,persona_8224,27,F,Cota,0,4,2,5052
8225,persona_8225,28,M,Cota,2,3,2,5555
8226,persona_8226,26,M,Cajicá,3,2,2,1259
8227,persona_8227,25,F,Zipaquirá,3,4,2,6748
8228,persona_8228,36,F,Cajicá,1,5,2,1123
8229,persona_8229,48,F,Zipaquirá,0,9,1,1492
8230,persona_8230,63,M,Cajicá,2,3,1,1653
8231,persona_8231,65,M,Chía,0,1,1,2090
8232,persona_8232,54,F,Cota,3,6,2,912
8233,persona_8233,64,M,Zipaquirá,1,7,1,1356
8234,persona_8234,53,M,Bogotá,1,8,2,5271
8235,persona_8235,54,F,Bogotá,0,6,0,3950
8236,persona_8236,52,M,Cota,0,7,1,6215
8237,persona_8237,42,F,Bogotá,2,7,2,3401
8238,persona_8238,59,M,Cajicá,1,4,0,3700
8239,persona_8239,64,M,Cajicá,1,8,0,2648
8240,persona_8240,33,M,Cota,3,3,0,6558
8241,persona_8241,53,M,Zipaquirá,0,10,2,6485
8242,persona_8242,40,F,Bogotá,0,0,2,3086
8243,persona_8243,54,M,Cota,1,5,1,1839
8244,persona_8244,59,M,Cajicá,0,0,1,6796
8245,persona_8245,51,F,Zipaquirá,0,10,2,4031
8246,persona_8246,53,M,Cota,1,6,0,6477
8247,persona_8247,41,F,Cota,2,2,0,2301
8248,persona_8248,38,F,Bogotá,0,2,1,2446
8249,persona_8249,61,F,Chía,3,5,2,1677
8250,persona_8250,47,M,Cajicá,1,4,1,1130
8251,persona_8251,62,F,Cajicá,0,6,0,4755
8252,persona_8252,66,F,Cota,2,10,2,5256
8253,persona_8253,60,M,Chía,1,0,0,2688
8254,persona_8254,31,F,Cajicá,2,8,1,5645
8255,persona_8255,35,F,Chía,1,7,1,4323
8256,persona_8256,23,M,Cota,2,3,2,2282
8257,persona_8257,40,M,Bogotá,2,3,2,6030
8258,persona_8258,28,M,Zipaquirá,1,3,0,6860
8259,persona_8259,42,F,Cajicá,2,0,1,3205
8260,persona_8260,35,M,Zipaquirá,1,3,0,1127
8261,persona_8261,26,M,Cajicá,3,8,1,2608
8262,persona_8262,58,M,Cajicá,1,9,1,6075
8263,persona_8263,42,M,Cota,3,5,0,1785
8264,persona_8264,46,F,Bogotá,1,4,1,3284
8265,persona_8265,57,M,Bogotá,0,10,2,5739
8266,persona_8266,38,F,Cajicá,1,3,0,2619
8267,persona_8267,39,F,Chía,1,8,0,2144
8268,persona_8268,68,F,Zipaquirá,0,5,1,4110
8269,persona_8269,70,F,Bogotá,0,2,2,4849
8270,persona_8270,62,M,Bogotá,0,1,1,1280
8271,persona_8271,46,M,Chía,0,9,2,4029
8272,persona_8272,53,M,Cota,2,2,2,3229
8273,persona_8273,55,M,Cota,2,10,2,5742
8274,persona_8274,22,F,Zipaquirá,3,9,1,3044
8275,persona_8275,53,M,Zipaquirá,0,4,1,1585
8276,persona_8276,39,M,Chía,2,6,0,6450
8277,persona_8277,22,M,Bogotá,3,1,2,938
8278,persona_8278,51,M,Cota,0,1,2,4995
8279,persona_8279,20,M,Zipaquirá,0,1,1,5490
8280,persona_8280,22,F,Chía,1,3,2,5049
8281,persona_8281,56,M,Chía,2,1,1,6437
8282,persona_8282,25,M,Bogotá,1,3,0,5670
8283,persona_8283,30,M,Cajicá,1,8,1,2318
8284,persona_8284,70,F,Zipaquirá,1,1,0,6892
8285,persona_8285,29,M,Chía,0,4,1,5948
8286,persona_8286,59,M,Cajicá,1,3,0,3445
8287,persona_8287,22,M,Chía,0,1,1,6641
8288,persona_8288,58,M,Chía,2,8,1,5910
8289,persona_8289,63,M,Cajicá,2,6,2,6126
8290,persona_8290,42,M,Chía,2,3,2,4701
8291,persona_8291,70,F,Chía,2,4,2,3767
8292,persona_8292,43,F,Cajicá,1,5,2,3057
8293,persona_8293,48,M,Chía,0,4,1,4998
8294,persona_8294,21,F,Zipaquirá,3,0,1,3056
8295,persona_8295,49,M,Zipaquirá,0,1,2,4144
8296,persona_8296,45,M,Chía,1,10,2,1148
8297,persona_8297,66,M,Chía,0,5,0,5104
8298,persona_8298,60,M,Zipaquirá,0,4,0,6204
8299,persona_8299,45,F,Zipaquirá,3,6,2,3308
8300,persona_8300,29,M,Chía,2,1,2,4305
8301,persona_8301,68,M,Bogotá,3,8,1,4233
8302,persona_8302,59,M,Bogotá,3,0,1,5344
8303,persona_8303,67,F,Bogotá,2,7,0,6682
8304,persona_8304,56,F,Cota,1,6,1,2116
8305,persona_8305,48,M,Cajicá,0,2,2,6224
8306,persona_8306,42,F,Chía,3,8,2,1436
8307,persona_8307,40,M,Zipaquirá,1,10,2,4224
8308,persona_8308,53,M,Zipaquirá,2,5,0,4998
8309,persona_8309,29,M,Bogotá,1,8,1,2207
8310,persona_8310,65,M,Cota,2,3,0,3170
